success,spl,distance
1.0,0.898941407813357,4.26749
1.0,1.0,1.2020086
0.0,0.0,1.2020086
1.0,1.0,4.296567
0.0,0.0,4.296567
0.0,0.0,4.3315406
1.0,0.8952686022175953,4.2419724
1.0,1.0,1.2020086
0.0,0.0,1.2020086
1.0,1.0,4.296567
0.0,0.0,4.296567
