success,spl,distance
0.0,0.0,1.6559298
0.0,0.0,2.870729
0.0,0.0,3.4077117
0.0,0.0,1.6127074
0.0,0.0,2.870729
0.0,0.0,3.4077117
0.0,0.0,1.6127074
0.0,0.0,2.870729
0.0,0.0,3.4077117
0.0,0.0,1.6127074
0.0,0.0,2.870729
