success,spl,distance
0.0,0.0,3.746069
1.0,0.9078208474913984,1.4776468
0.0,0.0,3.1034665
1.0,0.8242297567782962,1.3240215
0.0,0.0,4.712461
0.0,0.0,3.7408996
1.0,0.9314253412264919,1.4776468
0.0,0.0,3.1034665
1.0,0.8190938128439674,1.3240215
0.0,0.0,4.712461
0.0,0.0,3.7408996
