success,spl,distance
1.0,0.8053062598981393,3.7460704
1.0,0.7551391597358212,1.8314202
0.0,0.0,2.5687633
0.0,0.0,1.4665074
0.0,0.0,4.6816974
1.0,0.8814755020981492,3.7408996
1.0,0.7772704078072835,1.8314202
0.0,0.0,2.5687633
0.0,0.0,1.4665074
0.0,0.0,4.6816974
1.0,0.8244680450994423,3.7408996
