success,spl,distance
0.0,0.0,3.565722
0.0,0.0,3.9636884
1.0,0.5808927799368773,3.9636884
0.0,0.0,3.9636884
1.0,1.0,2.767064
1.0,0.6961363008066822,5.3305182
1.0,0.7592368192272495,4.9877706
0.0,0.0,3.56992
0.0,0.0,3.9636884
1.0,0.5816305488916859,3.9636884
0.0,0.0,3.9636884
