success,spl,distance
1.0,1.0,1.6422492
0.0,0.0,2.9399514
0.0,0.0,1.1858808
1.0,1.0,3.600559
1.0,1.0,1.6127074
0.0,0.0,2.9399514
0.0,0.0,1.1858808
1.0,0.988919312931091,3.600559
1.0,1.0,1.6127074
0.0,0.0,2.9399514
0.0,0.0,1.1858808
