success,spl,distance
1.0,0.8251204978926743,3.746069
1.0,1.0,1.4776468
1.0,0.8893902348226782,3.1034665
1.0,0.9664468492557449,1.3240215
0.0,0.0,4.712461
0.0,0.0,3.7408996
1.0,1.0,1.4776468
0.0,0.0,3.1034665
0.0,0.0,1.3240215
0.0,0.0,4.712461
1.0,0.7639751978484707,3.7408996
