success,spl,distance
0.0,0.0,2.6188254
0.0,0.0,2.4561117
0.0,0.0,3.3991504
0.0,0.0,2.5825033
0.0,0.0,2.4561117
0.0,0.0,3.3991504
0.0,0.0,2.5825033
0.0,0.0,2.4561117
0.0,0.0,3.3991504
0.0,0.0,2.5825033
0.0,0.0,2.4561117
