success,spl,distance
0.0,0.0,3.565722
0.0,0.0,3.9636884
0.0,0.0,3.9636884
0.0,0.0,3.9636884
0.0,0.0,2.767064
0.0,0.0,5.3305182
0.0,0.0,4.9877706
0.0,0.0,3.56992
0.0,0.0,3.9636884
0.0,0.0,3.9636884
0.0,0.0,3.9636884
