success,spl,distance
0.0,0.0,4.2846794
0.0,0.0,4.2779026
0.0,0.0,4.2779026
0.0,0.0,1.6845844
0.0,0.0,1.011309
0.0,0.0,4.514156
0.0,0.0,4.2779026
0.0,0.0,4.2779026
0.0,0.0,4.2779026
0.0,0.0,1.6845844
1.0,0.3549357307323537,1.011309
