success,spl,distance
0.0,0.0,3.7460704
0.0,0.0,1.8314202
0.0,0.0,2.5687633
0.0,0.0,1.4665074
0.0,0.0,4.6816974
0.0,0.0,3.7408996
0.0,0.0,1.8314202
0.0,0.0,2.5687633
0.0,0.0,1.4665074
0.0,0.0,4.6816974
0.0,0.0,3.7408996
