success,spl,distance
1.0,1.0,1.6559298
1.0,1.0,2.870729
1.0,1.0,3.4077117
1.0,1.0,1.6127074
1.0,1.0,2.870729
1.0,0.9969102156952744,3.4077117
1.0,1.0,1.6127074
1.0,1.0,2.870729
1.0,1.0,3.4077117
1.0,1.0,1.6127074
1.0,1.0,2.870729
