success,spl,distance
1.0,1.0,2.6188254
0.0,0.0,2.4561117
1.0,0.9976669246490876,3.3991504
1.0,1.0,2.5825033
0.0,0.0,2.4561117
1.0,0.9804556821446119,3.3991504
1.0,1.0,2.5825033
0.0,0.0,2.4561117
1.0,0.9833800109368434,3.3991504
1.0,1.0,2.5825033
0.0,0.0,2.4561117
